Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Input23,Input24,Input25,Input26,Input27,Input28,Input29,Input30,Input31,Input32,Input33,Input34,Input35,Input36,Input37,Input38,Input39,Input40,Input41,Input42,Input43,Input44,Input45,Input46,Input47,Input48,Input49,Input50,Input51,Input52,Input53,Input54,Input55,Input56,Input57,Input58,Input59,Input60,Input61,Input62,Input63,Input64,Input65,Input66,Input67,Input68,Input69,Input70,Input71,Input72,Input73,Input74,Input75,Input76,Input77,Input78,Input79,Input80,Input81,Input82,Input83,Input84,Input85,Input86,Input87,Input88,Input89,Input90,Input91,Input92,Input93,Input94,Input95,Input96,Input97,Input98,Input99,Input100,Input101,Input102,Input103,Input104,Input105,Input106,Input107,Input108,Input109,Input110,Input111,Input112,Input113,Input114,Input115,Input116,Input117,Input118,Input119,Input120,Input121,Input122,Input123,Input124,Input125,Input126,Input127,Input128,Input129,Input130,Input131,Input132,Input133,Input134,Input135,Input136,Input137,Input138,Input139,Input140,Input141,Input142,Input143,Input144,Input145,Input146,Input147,Input148,Input149,Input150,Input151,Input152,Input153,Input154,Input155,Input156,Input157,Input158,Input159,Input160,Input161,Input162,Input163,Input164,Input165,Input166,Input167,Input168,Input169,Input170,Input171,Input172,Input173,Input174,Input175,Input176,Input177,Input178,Input179,Input180,Input181,Input182,Input183,Input184,Input185,Input186,Input187,Input188,Input189,Input190,Input191,Input192,Output
24802.0,94540.0,66015.0,11951.0,20523.0,25907.0,35250.0,29485.0,14583.0,61017.0,21936.0,34995.0,23536.0,14661.0,36208.0,31901.0,6258.0,33912.0,40781.0,13265.0,28940.0,50749.0,29998.0,25294.0,61043.0,44638.0,43207.0,98814.0,75143.0,124278.0,371012.0,591493.0,644331.0,468198.0,144339.0,208839.0,313633.0,167370.0,382904.0,831539.0,1096480.0,1039364.0,697751.0,248510.0,104294.0,232529.0,154385.0,14560.0,130338.0,126898.0,31245.0,77939.0,108287.0,55262.0,42953.0,90932.0,70342.0,23274.0,73708.0,78590.0,29225.0,56584.0,82115.0,48126.0,36968.0,75902.0,59475.0,22190.0,73754.0,75202.0,12204.0,72004.0,93624.0,53578.0,167383.0,292009.0,305779.0,184909.0,26881.0,146288.0,17251.0,149836.0,21600.0,57164.0,24477.0,135253.0,19040.0,174815.0,93057.0,18740.0,137830.0,22993.0,229497.0,19523.0,15721.0,163945.0,20974.0,154577.0,21578.0,341768.0,16012.0,319589.0,19561.0,285411.0,23733.0,942953.0,18587.0,1682102.0,17689.0,2110007.0,2007505.0,23320.0,1406947.0,20153.0,578447.0,13898.0,19811.0,200948.0,22370.0,518660.0,15464.0,462615.0,15554.0,181418.0,21522.0,126639.0,17744.0,217750.0,15887.0,124525.0,46514.0,23120.0,152330.0,21653.0,125971.0,13498.0,17438.0,8206.0,21475.0,100960.0,16107.0,120399.0,16358.0,48474.0,22868.0,50690.0,18865.0,97747.0,13240.0,62708.0,20935.0,20375.0,82747.0,20953.0,76724.0,12474.0,12716.0,17167.0,22580.0,58613.0,15917.0,78418.0,12492.0,37256.0,22803.0,32363.0,21422.0,71796.0,5576.0,54959.0,15703.0,13809.0,31030.0,60419.0,65652.0,37912.0,24926.0,37334.0,46308.0,28484.0,17159.0,70180.0,23311.0,44832.0,28776.0,48784.0,20187.0,105735.0,19209.0,130524.0,30048.0,118491.0,23.5
107418.0,593356.0,305828.0,66081.0,314762.0,31670.0,387566.0,77202.0,83063.0,280607.0,78505.0,133629.0,193365.0,166053.0,45459.0,209132.0,302332.0,177127.0,169959.0,558486.0,816632.0,782478.0,457814.0,52092.0,263995.0,382372.0,485261.0,511047.0,357424.0,807306.0,1687753.0,2310377.0,2265773.0,1580134.0,910932.0,883711.0,470360.0,921906.0,2703665.0,4131566.0,4472245.0,3542761.0,1805156.0,364593.0,1115116.0,1164622.0,540313.0,402514.0,651452.0,376977.0,363029.0,743019.0,678480.0,187485.0,384863.0,624616.0,361829.0,353366.0,870943.0,997009.0,679284.0,275974.0,405482.0,377008.0,25421.0,359831.0,447076.0,136458.0,367090.0,709602.0,628097.0,131727.0,638730.0,1207552.0,1378846.0,1167863.0,786860.0,438443.0,208820.0,143669.0,133923.0,194282.0,191882.0,348886.0,185822.0,517219.0,138821.0,502116.0,279372.0,94666.0,424755.0,60691.0,655694.0,1127.0,106860.0,504899.0,233158.0,513557.0,322449.0,1105914.0,345204.0,1222742.0,311347.0,336662.0,238639.0,1667435.0,132936.0,4066673.0,30621.0,5962106.0,6535971.0,111793.0,5537558.0,152881.0,3399509.0,130516.0,91778.0,1014679.0,54370.0,704493.0,51043.0,1271701.0,92847.0,835795.0,118775.0,218050.0,132190.0,687569.0,168008.0,703554.0,311457.0,307046.0,502637.0,467438.0,733055.0,526328.0,451935.0,466381.0,309537.0,228715.0,196071.0,901526.0,125066.0,1307964.0,24558.0,1303389.0,206305.0,967243.0,401960.0,504814.0,500934.0,129275.0,67572.0,477878.0,91394.0,373291.0,132484.0,247337.0,170757.0,247239.0,159771.0,332284.0,120273.0,336064.0,71243.0,267598.0,150563.0,161851.0,213308.0,41166.0,209554.0,95872.0,157179.0,164548.0,104552.0,87854.0,101396.0,68072.0,355185.0,84672.0,62998.0,493103.0,37559.0,391371.0,76122.0,56560.0,129790.0,378128.0,153529.0,712886.0,135717.0,791191.0,23.5
31543.0,116528.0,135092.0,10488.0,123284.0,58846.0,119382.0,67748.0,16032.0,88125.0,70361.0,108270.0,58537.0,72509.0,171856.0,176334.0,88109.0,101326.0,147380.0,89611.0,108920.0,183658.0,138409.0,131646.0,255393.0,245551.0,138075.0,262329.0,336040.0,363133.0,666902.0,944334.0,883936.0,587648.0,623185.0,616826.0,170470.0,1387214.0,2758319.0,3511949.0,3217132.0,1992509.0,482168.0,749253.0,1016838.0,540853.0,272529.0,665563.0,527474.0,90164.0,459805.0,514356.0,170607.0,296674.0,492856.0,304820.0,135306.0,400288.0,344400.0,88769.0,324475.0,352339.0,100982.0,304849.0,424364.0,201982.0,210320.0,445910.0,311799.0,137468.0,492902.0,480501.0,113526.0,589320.0,928872.0,809701.0,409843.0,274142.0,222271.0,112822.0,40826.0,448399.0,60869.0,434955.0,43334.0,51569.0,27804.0,506532.0,638554.0,47971.0,194282.0,43524.0,540163.0,10919.0,36702.0,941014.0,64455.0,547051.0,70276.0,513477.0,62655.0,1474308.0,50644.0,1393508.0,37134.0,236754.0,21135.0,2821327.0,3258.0,5295307.0,6367733.0,33185.0,5486032.0,54459.0,3136554.0,50866.0,24368.0,544344.0,18916.0,1148120.0,27102.0,1373553.0,10017.0,560707.0,34609.0,490966.0,54722.0,881826.0,39327.0,539860.0,182577.0,20451.0,598794.0,54996.0,495723.0,63162.0,40382.0,77641.0,32976.0,431762.0,40056.0,482706.0,32092.0,167816.0,60883.0,220166.0,90592.0,360245.0,81816.0,183086.0,39502.0,174674.0,329919.0,11979.0,208643.0,26580.0,123350.0,14686.0,9271.0,336496.0,8568.0,311458.0,21946.0,96861.0,49212.0,201330.0,54145.0,260150.0,49269.0,123361.0,71871.0,147684.0,78997.0,229861.0,125846.0,39337.0,102190.0,30389.0,218345.0,80677.0,77979.0,146620.0,29067.0,82268.0,32648.0,283548.0,49370.0,332284.0,23432.0,209887.0,25910.0,44422.0,23.5
17717.0,40157.0,80929.0,107869.0,112511.0,144235.0,70012.0,72669.0,63882.0,61841.0,149437.0,120494.0,20349.0,145960.0,173535.0,69350.0,106443.0,201510.0,147478.0,37455.0,200968.0,227084.0,76805.0,156693.0,278529.0,184670.0,81280.0,317495.0,329880.0,58386.0,345615.0,593120.0,465206.0,138403.0,597411.0,747812.0,248625.0,950212.0,2306553.0,3294817.0,3467152.0,2756135.0,1501835.0,261236.0,522589.0,652538.0,314084.0,136321.0,378235.0,303291.0,31261.0,213157.0,266056.0,124585.0,89254.0,203895.0,154953.0,24365.0,159355.0,178834.0,65708.0,104561.0,180555.0,121293.0,46612.0,161721.0,163826.0,52921.0,140433.0,208012.0,124144.0,81441.0,224038.0,234838.0,169771.0,234190.0,260596.0,117948.0,163662.0,326447.0,63210.0,253342.0,25706.0,46911.0,59708.0,359460.0,73250.0,437156.0,167973.0,39412.0,297166.0,44440.0,615355.0,74889.0,57393.0,481148.0,19399.0,126552.0,56507.0,831944.0,63639.0,1053927.0,26595.0,345382.0,50392.0,1358136.0,78656.0,3427377.0,51880.0,5042413.0,5472130.0,27670.0,4509243.0,71937.0,2587313.0,69244.0,23524.0,556662.0,56312.0,830778.0,82393.0,1150372.0,50683.0,638923.0,26964.0,138710.0,74859.0,622028.0,66263.0,568365.0,132486.0,17309.0,324598.0,69245.0,472695.0,87916.0,45359.0,268929.0,37619.0,108586.0,85670.0,336984.0,72492.0,301156.0,21731.0,70555.0,75363.0,217376.0,90129.0,294512.0,37400.0,158604.0,98286.0,46662.0,237286.0,89649.0,200764.0,63409.0,28398.0,52772.0,92270.0,162032.0,98525.0,206841.0,35625.0,114252.0,66155.0,91069.0,110849.0,172300.0,82958.0,136979.0,69594.0,63401.0,140330.0,118722.0,153250.0,106085.0,84850.0,19306.0,83083.0,97363.0,123866.0,140116.0,69087.0,111464.0,51946.0,101709.0,131788.0,146306.0,115577.0,125670.0,23.5
32358.0,86910.0,38865.0,72049.0,38016.0,63657.0,80702.0,17804.0,55875.0,62478.0,78407.0,47789.0,29997.0,85261.0,83017.0,22226.0,72483.0,103857.0,59481.0,35317.0,109434.0,109624.0,24424.0,96967.0,151911.0,89920.0,52786.0,171030.0,171274.0,40619.0,152354.0,245276.0,138526.0,159204.0,425226.0,431375.0,37616.0,737270.0,1588856.0,2175485.0,2226915.0,1715742.0,885656.0,203335.0,433507.0,451316.0,195930.0,183838.0,308066.0,212341.0,87473.0,212396.0,211000.0,90781.0,134346.0,197422.0,128084.0,75807.0,173341.0,157080.0,57272.0,133083.0,170542.0,95643.0,81548.0,168716.0,143866.0,42950.0,147424.0,179215.0,80072.0,101087.0,191677.0,140469.0,44855.0,218878.0,267984.0,135397.0,110819.0,266658.0,26921.0,228326.0,37812.0,41497.0,25064.0,250381.0,17913.0,339366.0,174762.0,31118.0,173835.0,28816.0,442218.0,13865.0,22246.0,410536.0,37492.0,56241.0,30147.0,505857.0,19565.0,803016.0,36521.0,560698.0,35000.0,366563.0,15191.0,1557432.0,22652.0,2629110.0,3082454.0,35353.0,2717633.0,28853.0,1716276.0,15841.0,36882.0,529141.0,42277.0,364593.0,21483.0,687141.0,26625.0,474198.0,40834.0,17565.0,30251.0,341589.0,12719.0,394822.0,177612.0,33211.0,116391.0,42998.0,283303.0,26251.0,27113.0,233682.0,47164.0,30820.0,36883.0,168307.0,16079.0,224501.0,37854.0,116936.0,45070.0,58145.0,26338.0,171292.0,23351.0,153808.0,31790.0,50441.0,102651.0,46425.0,155031.0,19297.0,43630.0,92784.0,54344.0,31452.0,30092.0,122163.0,20980.0,117324.0,53481.0,30846.0,58463.0,69828.0,29056.0,114909.0,21538.0,77472.0,14129.0,41278.0,91683.0,26187.0,98377.0,33119.0,56557.0,32623.0,46906.0,51923.0,15788.0,91577.0,46837.0,63448.0,65864.0,8480.0,39978.0,73336.0,23.5
34634.0,25746.0,52108.0,56473.0,41534.0,54506.0,16300.0,33207.0,49253.0,44057.0,64230.0,46222.0,40827.0,68679.0,64549.0,38166.0,63645.0,80706.0,54073.0,50403.0,89824.0,83172.0,45215.0,89732.0,115727.0,71556.0,74091.0,142271.0,126522.0,55264.0,170902.0,241466.0,165082.0,125260.0,306001.0,319436.0,125221.0,575911.0,1188355.0,1598812.0,1610267.0,1211078.0,584449.0,104693.0,348820.0,338928.0,115485.0,136323.0,238839.0,158285.0,20903.0,159202.0,166965.0,55453.0,85235.0,151326.0,103244.0,24254.0,121037.0,128939.0,44919.0,75038.0,128656.0,88301.0,31616.0,112413.0,119653.0,42798.0,81699.0,135151.0,90573.0,39071.0,129286.0,136257.0,48132.0,87938.0,150308.0,99095.0,61102.0,168290.0,32091.0,165210.0,23868.0,50376.0,37380.0,154637.0,38410.0,228687.0,136166.0,23468.0,112318.0,28881.0,287837.0,38478.0,29534.0,272651.0,23837.0,79939.0,37069.0,351458.0,36356.0,513944.0,23849.0,305460.0,33163.0,521292.0,40300.0,1394501.0,28993.0,2114471.0,2323129.0,27327.0,1915292.0,38439.0,1082998.0,33410.0,24058.0,205274.0,35574.0,368728.0,38738.0,483145.0,26414.0,243929.0,32128.0,91733.0,43258.0,278510.0,34194.0,227407.0,24737.0,26839.0,158071.0,40148.0,194347.0,38962.0,23979.0,83354.0,32660.0,71897.0,42681.0,152622.0,32064.0,109638.0,28301.0,11518.0,43646.0,110475.0,40719.0,116605.0,27478.0,34677.0,66333.0,38978.0,106086.0,44794.0,62576.0,30761.0,31253.0,25624.0,47096.0,85230.0,42970.0,76769.0,30757.0,14331.0,43620.0,59670.0,50498.0,77799.0,42623.0,35699.0,46695.0,33901.0,68907.0,52296.0,49427.0,36895.0,12523.0,26569.0,47738.0,54663.0,49746.0,56359.0,31640.0,17535.0,42061.0,39847.0,55717.0,58737.0,41340.0,34575.0,23.5
29657.0,22733.0,53591.0,13952.0,40866.0,40734.0,13056.0,43884.0,16423.0,48970.0,35663.0,53743.0,28659.0,26705.0,58444.0,47038.0,12607.0,52759.0,64623.0,26795.0,43948.0,81438.0,54297.0,26087.0,89729.0,87245.0,17274.0,85156.0,124220.0,63073.0,72003.0,176336.0,152393.0,15428.0,216317.0,285005.0,94622.0,347911.0,883305.0,1273050.0,1328332.0,1023444.0,512144.0,52532.0,238971.0,240004.0,79521.0,103841.0,159406.0,90694.0,44896.0,106507.0,85028.0,27273.0,70430.0,75910.0,35240.0,51881.0,69367.0,43223.0,41005.0,59432.0,44074.0,35243.0,50264.0,40327.0,32836.0,52717.0,46758.0,31436.0,53092.0,50387.0,27016.0,54482.0,61639.0,29217.0,50813.0,76262.0,44930.0,43154.0,19251.0,93266.0,18133.0,72449.0,6255.0,26673.0,20353.0,108878.0,115314.0,21269.0,25716.0,9871.0,121906.0,12374.0,19595.0,186279.0,17813.0,99387.0,5005.0,120843.0,17113.0,313707.0,21360.0,303888.0,6257.0,56109.0,16548.0,545252.0,23830.0,1068299.0,1334095.0,14947.0,1207778.0,9143.0,751455.0,17616.0,19517.0,191368.0,7935.0,218563.0,17388.0,327679.0,27559.0,179829.0,16208.0,54940.0,13352.0,196270.0,25374.0,169454.0,26299.0,20036.0,113924.0,11556.0,145685.0,19761.0,25104.0,61772.0,15539.0,59569.0,11950.0,120110.0,27893.0,81699.0,22059.0,15953.0,9751.0,91220.0,25967.0,91779.0,25466.0,23559.0,58662.0,12518.0,87426.0,19163.0,44177.0,29357.0,22359.0,34082.0,8419.0,80779.0,29445.0,62676.0,30480.0,5686.0,10425.0,60088.0,20742.0,68826.0,24998.0,25248.0,12311.0,37232.0,66463.0,24145.0,41453.0,38760.0,19232.0,31811.0,8745.0,60644.0,34921.0,53906.0,42128.0,10294.0,16751.0,45591.0,26428.0,59261.0,43941.0,28920.0,23.5
19472.0,15467.0,12506.0,49113.0,30544.0,52851.0,25959.0,22657.0,37196.0,2173.0,60541.0,41641.0,24637.0,61121.0,61510.0,24383.0,45550.0,69965.0,45203.0,28540.0,74061.0,71527.0,26365.0,66349.0,92730.0,54488.0,40599.0,101301.0,92848.0,25632.0,109363.0,152045.0,87341.0,84113.0,205732.0,198702.0,51271.0,347730.0,688004.0,879753.0,837685.0,591513.0,263384.0,59175.0,157031.0,135696.0,40625.0,57987.0,80472.0,44336.0,9577.0,39558.0,31978.0,1271.0,25377.0,29254.0,13293.0,4656.0,10412.0,10039.0,12001.0,7601.0,2756.0,9476.0,7792.0,5472.0,13192.0,12258.0,13025.0,24949.0,24102.0,10605.0,21748.0,27332.0,10098.0,22475.0,42871.0,33271.0,20296.0,54711.0,25885.0,59688.0,27332.0,21722.0,39838.0,45544.0,32537.0,78399.0,52096.0,17299.0,35883.0,30734.0,110859.0,34334.0,21294.0,119940.0,26900.0,43220.0,39733.0,130283.0,32119.0,228083.0,18306.0,181489.0,33111.0,122153.0,35300.0,455250.0,19355.0,785553.0,936076.0,28544.0,830196.0,40421.0,516620.0,30376.0,18710.0,142600.0,33590.0,140773.0,34136.0,228406.0,16625.0,145545.0,29620.0,21919.0,41817.0,124116.0,29694.0,127870.0,43692.0,23640.0,57373.0,39789.0,99298.0,37140.0,17759.0,64626.0,28484.0,13970.0,38664.0,72034.0,24473.0,74456.0,26739.0,24341.0,46793.0,39750.0,40639.0,66540.0,18218.0,41883.0,11253.0,33758.0,50624.0,42476.0,49706.0,24032.0,21830.0,13018.0,44474.0,32337.0,39093.0,50906.0,19098.0,31340.0,40313.0,10388.0,47249.0,40292.0,23499.0,37284.0,23461.0,6120.0,27754.0,46304.0,39453.0,38828.0,21795.0,18454.0,42289.0,12138.0,49102.0,35993.0,25043.0,32680.0,32565.0,5288.0,52860.0,23931.0,38566.0,32449.0,23.5
26935.0,14977.0,14499.0,33846.0,2249.0,35064.0,9467.0,24380.0,24185.0,11208.0,31432.0,27788.0,22364.0,34077.0,37747.0,26520.0,31555.0,39573.0,28151.0,20794.0,36504.0,38302.0,23084.0,36223.0,51898.0,36261.0,28586.0,54887.0,50786.0,21057.0,50800.0,74676.0,47527.0,45284.0,112579.0,110430.0,32442.0,194500.0,384396.0,496971.0,477669.0,330867.0,125856.0,43805.0,112075.0,85097.0,11177.0,53414.0,67943.0,28895.0,28557.0,56744.0,36605.0,9251.0,42501.0,42462.0,12945.0,26125.0,46858.0,31374.0,13599.0,43828.0,40544.0,8821.0,29208.0,43112.0,27196.0,15451.0,46153.0,45730.0,15176.0,38403.0,52638.0,29954.0,18676.0,51697.0,53311.0,20421.0,43393.0,68298.0,21775.0,44346.0,18424.0,23594.0,19363.0,67631.0,20252.0,70383.0,25263.0,21382.0,50752.0,26411.0,95480.0,29602.0,27314.0,73760.0,27549.0,19999.0,29333.0,112171.0,25115.0,143295.0,20419.0,67912.0,22657.0,104903.0,25424.0,311777.0,24679.0,473423.0,519249.0,26872.0,432514.0,32515.0,261522.0,32618.0,30225.0,84491.0,31079.0,48173.0,28879.0,95087.0,24000.0,72828.0,25211.0,19107.0,29730.0,39879.0,30192.0,50003.0,31813.0,30574.0,14174.0,35916.0,27909.0,37010.0,32790.0,35072.0,32786.0,19540.0,33010.0,12223.0,28478.0,28126.0,27577.0,22743.0,33361.0,7356.0,35098.0,13759.0,31636.0,21821.0,17586.0,34718.0,1858.0,38409.0,19051.0,32898.0,28418.0,20868.0,30788.0,5261.0,29203.0,12618.0,25406.0,19307.0,29342.0,14305.0,33908.0,2326.0,31224.0,13102.0,32491.0,19310.0,9986.0,37905.0,8383.0,32540.0,17549.0,23370.0,27091.0,12049.0,29362.0,1464.0,23516.0,10619.0,24795.0,14609.0,34605.0,10219.0,33457.0,2955.0,23.5
2281.0,13011.0,12615.0,5223.0,10798.0,8412.0,10929.0,6816.0,3725.0,10480.0,10115.0,8878.0,3198.0,9767.0,8370.0,681.0,5893.0,9169.0,8806.0,776.0,10897.0,13879.0,4028.0,9518.0,14383.0,9107.0,4680.0,14309.0,19870.0,8926.0,15645.0,32840.0,23171.0,11438.0,47425.0,55058.0,11736.0,85847.0,208666.0,300968.0,313750.0,239395.0,115498.0,11845.0,69666.0,68054.0,20785.0,35438.0,50955.0,26160.0,15794.0,36200.0,28208.0,4506.0,24468.0,29782.0,11936.0,18226.0,30060.0,17120.0,10143.0,24747.0,19647.0,1634.0,16168.0,21407.0,9957.0,11483.0,23059.0,14699.0,7356.0,20519.0,15716.0,1325.0,15117.0,18087.0,8640.0,9315.0,20426.0,14150.0,9675.0,6568.0,10014.0,21006.0,8852.0,17298.0,8242.0,7689.0,17724.0,10785.0,20135.0,12943.0,17934.0,13145.0,14645.0,17299.0,15144.0,24809.0,13050.0,30485.0,12360.0,29205.0,11519.0,38638.0,8342.0,78169.0,6688.0,143650.0,9106.0,202062.0,214879.0,10945.0,169772.0,10414.0,88441.0,11884.0,13559.0,8975.0,11779.0,40743.0,10650.0,45389.0,10217.0,17797.0,7590.0,20840.0,6598.0,32958.0,7572.0,19264.0,12403.0,7541.0,24187.0,7388.0,19218.0,10431.0,11908.0,7286.0,9420.0,15959.0,10934.0,19346.0,12659.0,11763.0,8893.0,13086.0,7197.0,19169.0,9031.0,14496.0,7789.0,11778.0,16415.0,5128.0,13386.0,7363.0,8311.0,10723.0,9484.0,12213.0,9481.0,13581.0,11779.0,10116.0,9333.0,11321.0,8217.0,15168.0,9816.0,13337.0,7078.0,11567.0,2939.0,13885.0,12497.0,6083.0,10068.0,9554.0,11470.0,7914.0,7277.0,11406.0,11377.0,9387.0,9049.0,10215.0,6466.0,12355.0,10131.0,11640.0,7857.0,11118.0,23.5
15208.0,8630.0,8619.0,18309.0,8101.0,16065.0,7587.0,10630.0,13286.0,7580.0,20240.0,18898.0,17383.0,25252.0,23750.0,15098.0,17746.0,20286.0,15172.0,11081.0,22884.0,26142.0,16860.0,24363.0,30257.0,18420.0,12712.0,25465.0,26833.0,13583.0,26873.0,42824.0,28305.0,22441.0,53380.0,50758.0,9114.0,75174.0,159895.0,212176.0,201420.0,134503.0,53450.0,18447.0,35410.0,29761.0,8121.0,20734.0,23609.0,5242.0,14716.0,15898.0,1608.0,10971.0,12034.0,6763.0,2441.0,13654.0,16067.0,7763.0,15027.0,17758.0,7652.0,8097.0,12819.0,10857.0,4766.0,11151.0,18076.0,13481.0,11208.0,16915.0,13126.0,7051.0,10709.0,13143.0,10709.0,10841.0,18064.0,17592.0,17248.0,13502.0,12698.0,18042.0,10519.0,18394.0,15141.0,12852.0,12610.0,23121.0,17698.0,24673.0,18792.0,20320.0,22435.0,19349.0,24537.0,27560.0,18059.0,29664.0,10500.0,25290.0,12190.0,41912.0,17482.0,69337.0,18777.0,90516.0,18421.0,97742.0,86584.0,23580.0,60752.0,24970.0,32021.0,20814.0,19457.0,11585.0,17730.0,2948.0,13047.0,5228.0,11705.0,7968.0,17572.0,5745.0,22318.0,1117.0,21230.0,3480.0,631.0,22077.0,5186.0,23954.0,7095.0,19199.0,14489.0,5145.0,14959.0,6374.0,14541.0,6319.0,13034.0,3933.0,15449.0,3101.0,21414.0,3555.0,22173.0,5126.0,20815.0,3143.0,4941.0,22226.0,8150.0,19024.0,6277.0,13388.0,14349.0,5664.0,17567.0,6766.0,17380.0,4135.0,14709.0,1444.0,19265.0,1667.0,22150.0,3476.0,18687.0,4853.0,19162.0,7254.0,9887.0,19116.0,8502.0,13187.0,5675.0,10423.0,15854.0,6433.0,19743.0,5690.0,17367.0,3558.0,19152.0,3597.0,23733.0,6113.0,19176.0,8246.0,23.5
34397.0,13010.0,52584.0,50976.0,84625.0,53722.0,84434.0,33948.0,41245.0,56391.0,60726.0,50953.0,34963.0,65133.0,74468.0,46244.0,57843.0,88450.0,72962.0,49055.0,94883.0,111140.0,68210.0,102669.0,172692.0,141150.0,99780.0,330725.0,560252.0,658640.0,574097.0,346109.0,89012.0,82330.0,101410.0,9630.0,98970.0,130678.0,107592.0,275744.0,514423.0,677848.0,700288.0,591598.0,417143.0,257310.0,171007.0,153504.0,150183.0,131891.0,102896.0,94872.0,105639.0,97795.0,75094.0,83050.0,100418.0,83835.0,62936.0,91016.0,100248.0,64795.0,68486.0,118089.0,111241.0,59916.0,134418.0,192593.0,123830.0,149595.0,448029.0,712958.0,815559.0,701140.0,417850.0,97270.0,132208.0,187467.0,101562.0,38204.0,19338.0,124353.0,22593.0,111390.0,24694.0,34018.0,18559.0,84829.0,113841.0,17726.0,102332.0,27916.0,150584.0,28873.0,21391.0,228758.0,26987.0,295213.0,30456.0,347557.0,21052.0,343159.0,17600.0,209410.0,24613.0,88840.0,23694.0,452315.0,17709.0,759026.0,879880.0,25829.0,783025.0,32668.0,551978.0,25269.0,22967.0,356577.0,30484.0,305961.0,25852.0,265146.0,17174.0,165140.0,23914.0,107667.0,28589.0,130705.0,22194.0,115958.0,80253.0,23325.0,82754.0,33973.0,84127.0,29751.0,20567.0,77689.0,29735.0,101075.0,30694.0,127635.0,18707.0,155193.0,20345.0,197909.0,31196.0,222676.0,26956.0,195058.0,18810.0,121895.0,64358.0,32587.0,78739.0,30806.0,74861.0,10766.0,39873.0,44505.0,60687.0,44423.0,54497.0,50176.0,32385.0,33273.0,33521.0,30253.0,45449.0,41436.0,37013.0,29499.0,31857.0,23600.0,51042.0,45080.0,55835.0,41139.0,36299.0,26979.0,36505.0,30678.0,43144.0,38305.0,32339.0,27661.0,33359.0,20863.0,49362.0,37058.0,44893.0,33466.0,23.75
10595.0,23074.0,4095.0,12377.0,19260.0,23795.0,28849.0,14457.0,6265.0,26108.0,21978.0,23095.0,8734.0,15834.0,28645.0,17704.0,10273.0,30400.0,24810.0,9510.0,31188.0,36374.0,15424.0,25921.0,53983.0,41588.0,17638.0,94104.0,144593.0,144309.0,102329.0,57551.0,46463.0,28386.0,18296.0,51879.0,50561.0,51824.0,100872.0,145032.0,181073.0,235535.0,300998.0,326566.0,272232.0,150206.0,33612.0,81578.0,93317.0,49679.0,27435.0,62820.0,54278.0,13778.0,40331.0,51314.0,27729.0,19201.0,42535.0,41492.0,15263.0,26345.0,45322.0,32615.0,9153.0,36147.0,47821.0,36170.0,12149.0,60339.0,118840.0,162207.0,177915.0,159513.0,112016.0,60908.0,45436.0,49754.0,47596.0,47073.0,15778.0,44860.0,8239.0,39671.0,10185.0,48638.0,17758.0,57779.0,47398.0,15614.0,37368.0,11429.0,48672.0,19104.0,17936.0,49759.0,9122.0,75742.0,14547.0,141743.0,17403.0,179831.0,11181.0,136842.0,7409.0,97906.0,16653.0,294496.0,17633.0,505523.0,621187.0,10123.0,597479.0,17290.0,459003.0,20603.0,10575.0,296169.0,9642.0,218972.0,16970.0,197207.0,14298.0,136359.0,4283.0,65744.0,12289.0,86034.0,18288.0,98122.0,61018.0,10834.0,40647.0,12461.0,69759.0,20792.0,14286.0,62800.0,4188.0,29236.0,14305.0,41450.0,15546.0,52105.0,6994.0,30825.0,10166.0,22353.0,20302.0,46364.0,15281.0,44113.0,19653.0,4782.0,30347.0,18736.0,41578.0,18091.0,9816.0,25422.0,16460.0,14954.0,18694.0,32586.0,11024.0,29836.0,6899.0,11203.0,19315.0,23427.0,19514.0,33186.0,6781.0,20724.0,15651.0,17168.0,31847.0,21413.0,27812.0,9210.0,9151.0,8912.0,18645.0,20302.0,15272.0,27542.0,988.0,16389.0,18380.0,8559.0,24438.0,24590.0,23.75
