Input1,Input2,Input3,Input4,Input5,Output
44935.341689598674,3113.6714462308682,-75202.34836120237,82260.19346807775,5952.075466654205,29.899999618530273
41095.908175876204,5213.882993657158,-77922.01244180449,63852.44538784308,1093.5023137191113,29.899999618530273
30939.084539518553,16345.197278158334,-74620.91633171351,34154.373494816165,13252.756690690581,29.899999618530273
35461.18680274185,18665.290933935757,-54767.71545565996,29458.255400815757,-7104.354285189107,29.899999618530273
77046.59206583386,-165844.4920955544,50558.655285151195,303895.6540057263,-79674.39542867726,19.5
16463.809931525884,-228796.02137549975,303406.97617059725,308562.4566183285,214831.0947275958,19.5
-721.9435458574571,-121599.74534385548,93316.14771342251,127884.64497448862,97789.47915429652,19.5
1909.805304148087,-65762.4675623946,54121.21307750866,217908.01577146072,49880.603789547626,19.5
15087.89336513637,-21703.68899511525,21971.01747801911,95038.34609626711,182.13685275191196,19.5
11175.210872203128,-21304.62278446299,18856.576988494806,72252.57419540675,2939.7700438426627,19.5
88901.61577849188,-191482.49412587736,847036.331473043,908685.57013579,48355.602111172935,19.5
81371.41499592387,-599748.3052320707,451436.3005887558,1065536.0931097954,27550.214090936133,19.5
33741.656034555286,-207301.10837054512,432403.4075721443,597415.8645195314,63753.8488896845,19.5
50389.26017617584,-182035.5764488907,712013.5603609169,522224.8892917681,259977.7859160383,19.5
8127.934566545608,-162580.24314348074,269019.98162338004,128985.1032252519,147358.5016666798,19.5
65215.98904667557,-64459.528260778374,438816.7864385895,293180.0972290432,6001.282758304802,19.5
5139.984371696875,-25258.284146729366,41351.63430561401,57365.18000254059,12728.000465210023,19.5
77222.90352374011,19100.70686587956,-164568.64804326868,-154213.37049264432,268093.5347345529,27.5
6445.704110437711,-78720.18318833078,99546.75874834819,-22099.46885792339,150319.8933094564,27.5
215544.4155133331,-114901.30361265482,-105016.25731497032,-98004.76286532197,285362.11225982616,27.5
31981.775049240077,-132766.08365279093,-71953.25834161822,-56163.83299247771,141337.87950072507,27.5
23884.82499649978,-103508.70025998591,-67840.19056463918,-23438.105636505945,96370.92268915287,27.5
70696.81319302376,-17946.13272296622,96899.99730237536,118105.92182723031,170113.69567714012,27.5
72763.08654777103,-14016.371062978289,4534.43963738143,152805.88066057113,299225.26389787893,27.5
16741.402396900467,-89495.02324824379,72702.44967640497,21410.358993352926,130863.28978907569,27.5
71342.89457346089,189688.74435007945,119446.40424238754,51040.661540320776,289519.953736966,27.5
62660.563928422955,-50312.760999130434,60466.64577051379,-114418.83491899847,420709.77099561284,27.5
28079.22490558306,-6552.433014066478,36432.49677797797,134308.29466893303,129327.62073477097,27.5
35292.91465424657,90493.95891373912,289322.8004315734,247722.02174665692,-52338.38305685173,18.100000381469727
52935.100660003365,66907.28031590652,245150.67770946352,327930.27574635716,-188929.61302344207,18.100000381469727
34722.7463498438,41254.85902500026,209653.09856129432,404502.3818695118,25123.398281666818,18.100000381469727
70854.82428313306,-139114.07083714526,377992.509030932,283947.2494867045,-40481.60042909983,18.100000381469727
78316.39251562973,205118.02507635942,352327.56200196285,483696.9136226644,-294412.16262972227,18.100000381469727
29105.803957768985,1595.200324444334,241422.05970794955,192007.8109694084,-89939.88282627577,18.100000381469727
96327.34012370881,213616.47551389787,634269.1797700411,724225.8694213898,-213767.99850654352,18.100000381469727
26610.05901976739,49532.1638045075,438227.16004035773,319064.55946498585,74586.57615501845,18.100000381469727
16924.65999372951,-75037.98061503962,212238.4429470111,106626.08807405081,135689.7760693595,18.100000381469727
69961.36848425787,348182.4009762758,513374.8217987632,659432.4731427336,-478444.18638137705,18.100000381469727
98290.2248470314,-9031.806167276725,249234.0837115025,347439.07264380314,-88026.94909537578,18.100000381469727
52613.62790893284,204.50112708775296,140510.3578861483,129550.00414394205,-74156.58472515517,18.100000381469727
58187.975227736155,-168581.38205940527,256949.39269938003,310627.09421816794,119544.10392984623,25.209999084472656
1473.5634441662385,-96577.5683794218,104576.12213779133,61971.32530796157,104542.28933398906,25.209999084472656
28750.11297592695,-271398.37080180756,223159.5480617564,357570.6843191107,1957.4954365463302,25.209999084472656
7401.898752759087,-106546.55800233776,110946.32678088296,116738.03801776985,47567.501356588145,25.209999084472656
40647.36699023851,-193170.93418866326,281747.9484402065,584497.6776944369,-71312.66783585268,25.209999084472656
14203.979185450999,-107667.87513664577,117483.26665756409,80586.47391851584,75423.24216373985,25.209999084472656
14886.184938699844,-76167.59008127454,86306.09733270675,47994.405056434545,36518.99878771749,25.209999084472656
22134.257890979858,-47045.07092260169,60139.8432117301,26988.73818291823,35869.06228527297,25.209999084472656
25922.787925892775,-83483.6820845589,203687.4085155973,231242.51537489056,-57500.12990209059,25.209999084472656
11658.231770523153,-18940.554681936545,52244.99883343846,46053.71969201644,-5717.613674108758,25.209999084472656
65816.71460067712,159188.36122109514,258544.70394213733,428777.41577189637,-237433.98662167697,24.700000762939453
24238.161809951493,116259.41884304768,111476.64992498474,60169.54511289165,-42429.67234771695,24.700000762939453
142630.22364868573,-14707.326626997237,140075.22312721403,391293.55279688677,-155016.0426714543,24.700000762939453
15810.366806258731,86531.02164923963,121805.74468781009,68203.576287316,-46525.992546078545,24.700000762939453
7928.924125904503,45296.83994337199,60473.173171304836,40807.933893848116,-14972.384660807224,24.700000762939453
29509.979653636736,89968.23885504727,185913.05822711537,110268.37638112788,-59225.52077536965,24.700000762939453
63729.56919769031,-11734.079078832037,-40148.57059846157,115413.50000158597,-44833.069529479195,24.700000762939453
23602.12599479851,-163339.037450545,22856.786948292935,23217.846649192605,-132604.50084627012,33.400001525878906
18636.490874467734,-44056.8939537304,5296.728953184648,-983.9421470313825,-54191.08040137832,33.400001525878906
15401.548175338512,-11094.491983145213,8627.279249196992,4469.361843137714,-40844.57263238313,33.400001525878906
39380.88706724134,-112159.08016343121,37761.087508601304,5887.600664810303,-140962.07955172786,33.400001525878906
7481.994346348255,-25539.460580125706,9717.925349314399,-3627.4516118205433,-49168.35806818549,33.400001525878906
42041.73956543286,-121848.73290166818,14714.409077468132,51608.82364501288,-102170.24481320992,33.400001525878906
19776.33229648706,-18280.52079107666,-15899.207413941627,20210.40300608558,-36819.075625044396,33.400001525878906
7993.048409017317,-11134.221495404845,2239.026275166748,4655.843683432669,-46638.19113067704,33.400001525878906
122523.30070076542,6690.493269223956,33011.93074581891,112926.4412893799,-99829.14970764662,33.400001525878906
18061.758093518998,-55606.856623377535,-20424.009904091177,66898.77094768142,-76695.91187655395,33.400001525878906
18302.860529724196,-85501.76193072977,24372.860291205016,121386.06726348441,-71473.37570000917,33.400001525878906
26508.956589139398,-20896.730056412485,3657.7016095679787,-17781.170260503768,-59215.5645137037,33.400001525878906
23048.377688633813,-77620.30164283828,106513.38890603448,86950.33434468624,116238.71772794814,18.899999618530273
17758.128871686637,48284.65725667833,92134.9351362023,30574.004829292462,68924.69869985923,18.899999618530273
62878.22919774761,62889.65818155816,338991.5798983998,279011.899969337,-19140.828631125027,18.899999618530273
30801.16230865818,133476.28602810673,207551.41916742848,59476.628991016376,71691.77635274944,18.899999618530273
42354.31636681704,101968.08919574796,376660.89727213676,248247.6685732933,29870.554352217416,18.899999618530273
35678.45682586811,-56646.285406580035,265593.5191247581,192578.9888399332,104432.09616167018,18.899999618530273
35329.207819381445,521970.8273781145,789105.4205725803,717519.9841122691,-378293.0207287255,18.899999618530273
44363.46033213635,124314.92204212029,281525.67345162283,302810.6182819901,-91222.33344419532,18.899999618530273
54530.28279065386,-169772.53844794983,786213.2436187544,681856.2317777862,158402.5640174064,18.899999618530273
24311.047014060816,71976.4704590864,310142.7099424818,275355.4133262892,228283.59132555168,18.899999618530273
57024.26089036932,102360.0486254215,465827.4169237146,563038.2464471393,-160203.86009520062,18.899999618530273
15092.494095633334,37110.764208922024,104472.43525974937,104447.69542101934,-30381.147621689728,18.899999618530273
12735.931135418032,-3822.48607401652,42942.119127227925,43206.514315591594,13107.226977831533,18.899999618530273
12028.70399196072,-5570.5995731436415,21133.57456066733,46314.46577798442,-13093.963826756217,18.899999618530273
43496.307608269686,169314.02375299725,229012.60939359607,383385.92439324583,-22089.89309528427,26.649999618530273
13620.850465168627,66309.95612620973,71469.58292654142,218418.5521611958,29400.853125665253,26.649999618530273
20219.9553934321,110535.31446548617,69457.72551305188,236601.96630164422,166895.8942079852,26.649999618530273
4802.562662694345,91499.67062590012,39389.82574880712,127323.08033205492,92096.56162821752,26.649999618530273
23543.604875995487,80349.6010526588,-28058.9203819712,96580.88042146072,81262.53348761766,26.649999618530273
31608.47689439979,74910.16068577446,29245.02431077584,216774.36416047908,45790.39887153183,26.649999618530273
61805.52925929151,165833.30541265506,-15643.010127177204,229016.1503262912,95590.46305446506,26.649999618530273
18942.62518593367,125141.45140130555,10158.764870332438,146057.86043995048,77159.46980210877,26.649999618530273
13329.696958112692,66081.51781572602,8884.294881058044,77638.94992207598,41891.968571162084,26.649999618530273
92135.75351532831,-744156.3036167343,107447.54167288195,25459.072483594293,83842.73904276062,20.75
14303.25381072573,-37932.66998401918,996.2064424586533,15250.39668220478,11313.698866900837,20.75
16938.863270056743,-1041.3415958907415,-3456.9964152516277,25123.299865534987,-15442.05354687723,20.75
111156.92721940784,-233367.9615176564,41079.37907782797,278973.32020251703,-84932.51569246419,20.75
26028.962575819158,-87665.41230363288,12837.23992700542,24006.5102672854,-2871.346951183438,20.75
18060.621120049407,1481.1227050652487,-1327.883382733295,9736.040191084994,-5543.359069068278,20.75
15680.392350205366,-7649.067134010531,-9693.402497646774,9259.545329832541,870.2305929185696,20.75
16809.374168858907,-218226.36576847467,29748.247083531394,77343.60544839359,70183.40207226733,20.75
20829.49257980484,-34415.67504450009,-12495.673075429298,39353.37616450204,5201.779098692684,20.75
11249.430281894516,-16929.627220137812,-5714.436318186208,25260.079264337714,8004.363596583831,20.75
22763.770636660538,-489818.89858444146,9012.3624688019,255703.43203049203,182847.861776749,20.75
12616.579798197894,-51811.83320321049,18789.572693355058,27149.663356677982,13562.982219571935,20.75
18593.703452479094,214899.78072290207,9542.066434460408,205530.7138334272,21607.76725220482,27.399999618530273
18218.776049425684,53351.95074401652,-85902.67655288316,49252.80455731391,87556.90346822893,27.399999618530273
27147.23626082901,38702.257837364,-65010.13601773073,-2669.4882193992657,11206.681417469772,27.399999618530273
27080.79198658328,59259.63327912677,-172665.07608041694,95126.64446937997,96772.72551568395,27.399999618530273
26911.147067325794,57598.17475743955,-111447.71874703448,20166.77814781307,67404.22354783442,27.399999618530273
37636.83574341675,144011.86500154508,-212708.83668655358,-19908.16565552483,136101.53814248156,27.399999618530273
37468.61909033194,395499.11458786187,-412512.2035514616,170002.85763974188,116516.04341587987,27.399999618530273
30118.0082509223,128262.20312926563,-327562.7539057308,84892.12051909717,247226.63685397568,27.399999618530273
32975.66559202979,29424.59601648509,-152221.51604256083,-21474.920075915874,123953.9014216099,27.399999618530273
119338.65899643308,-47391.64541492606,-145707.7058834788,169838.13580275833,66796.75929052055,27.399999618530273
58002.40396486733,46372.11080664143,-232083.8881549079,53241.432558218105,148523.15210388484,27.399999618530273
15563.52075125361,20308.6565292995,-116264.29502951581,11600.119412307497,81799.49045388916,27.399999618530273
9788.813036336483,-1451.8615996597518,-66518.773772337,7786.424925747278,21067.971829851926,27.399999618530273
17942.228429060706,21566.205991501003,-64577.2025888802,26474.151175612194,15136.604421114944,27.399999618530273
12291.087479204816,11667.996708863366,-41556.75820577201,17609.30818848374,-49390.13034590711,34.599998474121094
46147.99555977259,6852.702274560425,-25574.34001871967,78771.28278554072,29211.75899529148,34.599998474121094
9029.482044923054,-17814.362586862913,-32443.913728858828,31892.7885583359,17640.485953888896,34.599998474121094
23118.225980158582,12835.600623937655,-22125.748406878796,41773.95486065214,-1249.7866972287163,34.599998474121094
28460.04628937107,28782.257573825016,-33506.794420771614,44184.31317558951,-21301.65785355319,34.599998474121094
25853.125585208818,917.6705354324024,-7922.15767675787,44469.94580005653,-52784.8515375097,34.599998474121094
23957.79514957909,8003.1777802816405,-13142.557225461747,43813.817899584916,-3447.9831943273516,34.599998474121094
14320.047297602956,11986.909184386257,-23011.192093838814,33758.183857434,-16673.102944106275,34.599998474121094
37197.467056682035,15442.003915890395,-39883.165880486005,25857.436974292243,-11600.489846292552,34.599998474121094
26744.06360728351,4410.467463775265,-52064.95521623122,40322.41635412187,-35552.87728053338,34.599998474121094
15400.580181363233,34444.93725980718,-30853.356444532623,46906.32181602044,-130466.79630949668,34.599998474121094
35431.167988527195,52952.59582180852,-54539.27987031349,57526.22157372459,-60921.76712272311,34.599998474121094
61307.44859136191,-68005.33102813558,-76345.18937057139,99409.3636159097,67690.28718796126,34.599998474121094
37988.67672572739,-34788.855480281854,107125.06367297898,184271.679862833,-121149.74073084383,34.599998474121094
51918.914408979275,96127.10240588922,599177.7474479656,451164.7110729331,-89720.29189751527,21.5
36497.8472965723,-38467.949164344056,260671.51381236754,113633.05539921425,65448.855333553205,21.5
6110.452741246097,-41067.85785290311,125991.50525590025,56819.70913886823,52902.386028322246,21.5
16320.074279474713,3996.8249635437137,30428.19735975533,26314.75566640195,-21993.239325326093,21.5
93048.36568684582,64522.13202800228,999815.1714179714,605675.6694101699,-92872.37357790094,21.5
26432.856918191086,174366.9372282048,398191.147331014,220744.02401581992,58732.97098371346,21.5
115867.51002968446,-278292.5794656569,1269820.2739385332,603085.9373347472,77738.30239853682,21.5
49336.41376047619,32030.9996969817,391006.6010230948,271122.9847948592,-33355.778764683695,21.5
32059.527060198183,-98969.73745640203,569333.3749673234,455271.188649649,-58514.55817629144,21.5
29926.684557848563,-2332.7948031209726,187516.13339805318,189255.4538564733,-9302.449913342793,21.5
19241.605784371444,6027.507373115978,19312.833143266223,55087.32776894461,-21247.085591831663,21.5
13299.334968222232,1708.164332953554,26922.864665215686,50595.88433786178,-12752.205735295154,21.5
371997.5793551389,-107049.39036941288,-266824.6935315301,233569.52815120402,76889.65051948077,29.5
143215.20432837124,-29477.868827720198,-68345.23555301272,77086.35537864311,-24806.821004800884,29.5
110126.33379335,-4533.289202200677,-37245.89313522376,52881.07713815729,-14708.513688407882,29.5
228897.775459133,-99476.80151571211,-240072.49290513436,178139.66094548453,-82048.40203391372,29.5
321705.9215429411,-30522.379925899797,-122089.9076454402,63177.375245179275,6221.605674817251,29.5
206577.3709420591,-16979.457480571844,-62113.2352895386,30396.66632411019,-15623.429198081321,29.5
122639.49786455625,-8492.976577438316,-31520.695290765823,36357.781013121144,-15317.126621871203,29.5
568624.4275036912,-75729.63164280572,-216812.19149292054,285745.9564692469,96934.6798068051,29.5
150066.42719343829,-40156.47678686055,-73721.41816121744,77886.58654660542,-44916.884855136515,29.5
434338.60020508344,-16162.619020623584,-245483.49530136367,307295.4537176958,73795.31200809269,29.5
132391.03437930153,-23358.508073771507,-41366.478174007585,64286.45511834252,18184.551910000875,29.5
184424.3636576829,-943997.2140419922,277720.1624611077,206321.15662017197,70095.4518317953,20.100000381469727
22663.454567722758,-272138.47390672535,129215.31898449232,119407.49911547855,157843.46398142018,20.100000381469727
15957.109036207961,-136567.6985815253,45785.844702409675,41141.418306079795,116230.45507365596,20.100000381469727
60341.14353976387,-824055.8423133161,309022.45001097204,241601.62489214918,172330.27183774707,20.100000381469727
25633.492892757316,-156745.5406945202,155850.3325581907,142999.7166389573,81347.27214132859,20.100000381469727
22907.450447561954,-79921.29273165799,62982.04465446135,93667.28272083768,43802.13828714007,20.100000381469727
14718.171719190634,-52827.56830087923,40150.58895932603,15502.350107104614,49317.88065661183,20.100000381469727
31090.399548360045,-637771.2593381727,248491.58968529556,292009.79919627716,61275.513633061244,20.100000381469727
20667.392511310216,-160138.10069910492,115659.1620006466,120863.34708935053,130933.0575134287,20.100000381469727
148387.1231156615,-657085.787505828,588282.5822867481,308325.9974099152,44484.12197908318,20.100000381469727
27469.842823730774,236929.7008863758,531790.0277656339,420090.561191219,-371121.7860755762,18.799999237060547
48166.93280014852,117333.67100067392,279118.84844450385,207509.81647413946,-122195.88953720745,18.799999237060547
35084.433218208476,72343.76630632833,249336.99833269525,185437.67240767603,-108195.28365624219,18.799999237060547
211823.89526752694,-257619.05572932618,733373.7144477208,936036.0584041819,-435080.7162204005,18.799999237060547
109535.55463012222,285943.321039511,1274837.5841743832,998332.7438389206,-604465.0485901985,18.799999237060547
140847.15993991366,348420.15625599126,906297.6687128728,713724.6794243951,-579117.8238642935,18.799999237060547
101499.2753292183,180558.52931508984,469031.30855926115,744632.9382285478,-439363.6670050828,18.799999237060547
81017.28594612173,126449.56069989553,560162.2674391845,386738.4696329751,-112096.50337465007,18.799999237060547
44345.62653975159,93814.17539656327,441527.31240249716,282907.72520192014,-28614.844852434948,18.799999237060547
234985.62249936478,9192.035766909552,630517.2364966448,583621.7589719022,-481689.20275002165,18.799999237060547
22547.410168311028,36024.90498370283,30384.779258949384,53555.184041830464,-46876.39785165168,18.799999237060547
122089.64838427602,72451.05238496985,-76943.49590184535,143147.04324521174,-219792.19001707056,18.799999237060547
59372.65936791852,3135.8538928496946,250006.37818160682,430167.0119915605,-36428.54853691115,22.0
11672.478662076384,-5657.00974914036,129946.47798378384,152625.67400865242,-2487.2358101403956,22.0
8284.30091857921,16492.328610548484,17434.03726522563,73117.77954533783,5994.175658291275,22.0
100903.21206671777,105616.13066840942,169766.48737071615,515162.1903747842,-194925.64160632546,22.0
51976.83271685624,26571.35661052139,290113.8105952126,347910.96809126245,93487.34291417408,22.0
20140.032872327516,52169.02920488071,194877.45849649873,144886.41319805986,50548.62996130649,22.0
21374.78363662706,34298.92076460619,64597.01121889722,57069.20308959605,39967.28996661395,22.0
9283.498941538202,9049.751626087871,63614.378264659455,51567.012114107885,26201.75309583557,22.0
23793.119071347905,-174201.37438361457,464402.903082514,642733.0750355741,-111384.486806207,24.399999618530273
59655.561784251615,-216418.2045852506,545800.7410090279,209476.66585344682,22649.41869305877,24.399999618530273
31246.385472539016,-152197.80957309814,290090.0351118798,109785.36591368889,146623.12441308185,24.399999618530273
13710.68592695649,-118070.16132462883,172147.97395081643,95637.35952646905,47211.17184971351,24.399999618530273
151163.20952939888,-375267.26954372035,746807.7563981755,1220489.5368361848,-154328.09795136648,24.399999618530273
72206.77590761459,-498740.3500328298,524773.4968505803,534773.4765568438,204779.8238856885,24.399999618530273
303742.67588167236,-267440.0192262675,414130.36373829434,371594.7542667734,804.9106666504022,24.399999618530273
52269.037634674605,-419006.2100154912,668412.948620612,458926.3056845743,96095.31152410076,24.399999618530273
11469.521735375267,-101510.09617476689,132057.31190805262,107637.39913118056,8499.123022314721,24.399999618530273
16021.849695969657,8418.139469882857,41656.939370425884,61705.85299622476,-63808.563308289355,32.54999923706055
9482.49135702772,7479.249231179933,-1432.4609526902668,30868.815459596353,-34392.4421294348,32.54999923706055
9545.252926994413,12498.277036949645,63042.60685032192,78122.16153776941,-73826.8087617416,32.54999923706055
14342.742858706752,6565.559941808973,-4535.196675425044,38072.14015605636,-41997.82459278094,32.54999923706055
131762.16869775337,55665.212995591544,9487.550797066291,149240.0316150395,-86093.38706203693,32.54999923706055
22070.10691515348,21949.719064799927,27856.0864061671,54082.961009006096,-57043.815461457314,32.54999923706055
5942.806418564239,10371.765201117265,19429.409391950107,48575.02013494228,-37842.36178731073,32.54999923706055
24174.84302302575,1858.0609831145514,-2006.2311890293981,31375.975515523332,-31630.02016461921,32.54999923706055
41752.03464284469,29211.65190415853,56437.800290562336,82707.83079977523,-100740.49134554958,32.54999923706055
24313.428979054486,1384.5193961375778,1773.2141535871433,44607.744799579734,-52224.292047378985,32.54999923706055
7871.451596571001,-4295.840533001278,-3500.3770670500903,30792.030241621967,-28499.075932784475,32.54999923706055
49858.16363190728,36979.43561694882,-41094.94562337947,59932.66938819071,-67775.94042814865,36.599998474121094
37793.619332440285,-11876.573450937727,-92824.27218675496,267395.79250439425,-177750.59579812858,36.599998474121094
24414.84969947482,44653.071712349054,-11355.386604510864,75861.65586494695,-24196.374247108317,36.599998474121094
67797.66656776193,-32611.99059513022,-72849.18083344074,440205.65724505275,-186614.15551361506,36.599998474121094
6721.6339598517025,76144.12265996262,-36836.63501923236,96576.15613920355,-39390.0894646072,36.599998474121094
21008.766229272147,53842.49642611177,20843.50960401088,54073.24543103834,-38413.26182440391,36.599998474121094
39855.76578377891,70374.92926825013,-25452.634841452935,103908.26188737116,-73388.2489007582,36.599998474121094
14605.403365496994,28272.443885915683,-409.49645367443156,33392.44882593361,-37634.30703108455,36.599998474121094
14794.825215384033,18466.777234640074,-11473.06755151017,38812.74229359385,-8250.13374992646,36.599998474121094
93215.5172541072,-116563.0239488265,79416.34815417904,207925.2037774644,29374.79179255351,36.599998474121094
140359.20233645165,-829913.1322226308,945918.9987296187,781283.672685703,79985.74450571576,22.75
86122.36912429874,-175449.56215248056,614851.5968510784,681829.4733633671,-20600.006694499447,22.75
47128.03849911689,-91517.47002503707,509144.806142305,503111.63705599186,-19899.518017751187,22.75
93489.68417600926,-698292.2391324409,20405.58886750335,403223.1761361167,10298.2263636797,22.75
58336.916751474666,-186994.20340662322,710246.5756369997,526623.2760027846,7419.0942601887,22.75
70978.21387181076,-77259.67909928616,416418.1286108386,260173.053787398,13590.2051997129,22.75
66228.7019232031,-288264.6813135193,1171702.9603185544,892301.5717440969,-92100.75362965045,22.75
28468.435663783453,-144680.1961766462,770414.288063354,477591.752954772,30650.489639643718,22.75
25636.225769690293,-47752.88510793684,278076.69501634967,188466.9819626105,87546.09863136262,22.75
17596.870900027418,2181.9037748214078,166361.86877750236,93544.4197296984,31651.841709776174,22.75
9165.667313404709,-2020.319839667382,92310.39263167306,69022.22902088858,14872.4034523122,22.75
18633.976098464605,-17391.072240777245,58682.75060781208,72709.42043498262,3823.8255135877303,22.75
17594.00007012139,631.3837158672856,24497.024419035668,48566.408898724934,-14689.779853659737,22.75
20225.25760764676,24997.342865675164,-72461.9686179315,76451.97533554994,-32849.98032296879,34.79999923706055
19161.10720603419,20522.172602978593,-1866.642295565331,45864.368528886036,-33540.99581306192,34.79999923706055
18620.495757234596,19341.61666130566,-96558.5367174108,122552.30642709254,-33141.995457972764,34.79999923706055
13234.721388552767,22714.516467975496,1737.5520578500668,40346.572838012136,-32452.47568671287,34.79999923706055
27358.86545159299,13637.922734840471,-52179.40392608444,119742.49109985845,-58501.10616470469,34.79999923706055
17008.81043249945,20513.523751179528,-16521.840049793787,44283.99955643849,-11232.087033363407,34.79999923706055
23412.202890643206,13497.468111926111,-112431.66883666742,166090.20422378962,-120208.34479979523,34.79999923706055
12011.425714788762,22929.54412136938,-24620.872776252418,71093.21932977432,-27682.176942398037,34.79999923706055
13043.621827100094,18524.157017547175,13484.129039930382,40210.5556649229,-22224.355446910893,34.79999923706055
38093.06593343376,28701.347241923133,-68854.22865186771,109975.64232959495,-69245.24742067154,34.79999923706055
20030.517726261613,35850.14312499059,-48098.68127945857,131681.4722111324,-66875.60737187054,34.79999923706055
36084.854581435065,33940.5565748826,-13313.921437276218,76801.84676202443,44495.994895183045,28.450000762939453
32710.6317372209,24441.040344721314,32601.50292722868,52915.35780606461,46500.473942765515,28.450000762939453
13938.066133638022,21480.928295229252,7821.328437245431,55943.7587596702,22496.79366514562,28.450000762939453
86470.15548834007,13807.82799275343,157891.44257130518,405651.1197350753,221712.22357771697,28.450000762939453
71914.9589466142,63500.62490601293,-18036.64193408996,279461.82693959854,102759.16396740307,28.450000762939453
89414.29290313931,-69848.42988289171,-19658.19622917392,390659.9284123946,134065.52083250272,28.450000762939453
124526.64384135537,59393.4576271305,-18672.852966902545,422805.31752930564,85298.48999388219,28.450000762939453
155525.2278135479,-110682.41288309108,57682.944637603374,496223.0426447902,191604.28582467066,28.450000762939453
6224.490796028691,25328.282792303682,-11586.328677638847,63013.03754283964,37864.73710011623,28.450000762939453
147874.4668647177,2062.087354047577,-66530.61192598869,396412.38105993764,117550.04397794399,28.450000762939453
122293.43053173731,-36815.76102409517,10487.653208957376,314612.1694364231,42607.85095498586,28.450000762939453
48075.689627579966,105480.13028304938,-48471.768316484304,267749.8008423442,71205.61999123204,28.450000762939453
48923.67050270619,122070.6835095917,-46514.35585591743,179393.13593910608,81869.87456536345,28.450000762939453
33196.66243340171,98266.56072237372,-45831.79561710186,68689.55505056214,42111.360621593136,28.450000762939453
14700.324857813539,51736.52032307411,-13974.737621222132,54213.97013645697,28347.782356474974,28.450000762939453
29610.026089037532,-290584.0250928241,82345.12411235576,228431.88860666731,50784.442021178336,22.000999450683594
22570.140990583157,10273.697529481746,125339.88496437605,103356.72712898586,-44727.84950062194,22.000999450683594
141138.44602709293,-446154.982604484,287050.9183952264,760624.0752908705,-348698.98720317933,22.000999450683594
130388.96019699825,-81488.98894301458,584907.8331140656,684395.2540069182,-24541.570343372474,22.000999450683594
50558.10595798265,-64202.75107945262,226695.75087423934,441613.88453613536,14127.083433241738,22.000999450683594
17105.755202796077,-71543.78058041215,76104.51068147966,315246.4939086929,80084.43361342221,22.000999450683594
2412.068134853497,-65145.14973398376,64383.95653256435,74513.47995073732,63785.479358343066,22.000999450683594
11241.466636448573,-21289.861564624247,22811.83514760026,44602.54080329984,6407.341484449027,22.000999450683594
16286.71780888264,-121476.81025801387,144347.0156355307,149651.0344823344,4881.644192530298,22.000999450683594
88586.65100514393,-163645.0469868084,276055.5301184415,330129.61470752856,-109512.95035121714,22.000999450683594
43573.094965983575,-27884.28245121545,87612.80771075712,160744.5605296672,1833.924025512269,22.000999450683594
19189.024062797685,-22916.931681202543,44136.58846858537,90768.57095929567,-916.4451266256807,22.000999450683594
136142.01595624158,-354239.59431427007,-44204.22882405137,387509.3994078009,24204.53708022917,23.5
26006.81144477414,-235166.81053723962,230057.0050712941,198566.15310542515,185428.17164023712,23.5
8291.230105754421,-140311.00639616602,155366.0900952147,190278.17684764782,111688.28645525797,23.5
15080.228291024818,-74707.9378897478,80960.69388187824,85908.87981104734,65909.54112498743,23.5
57698.436119901846,-36315.75527136738,11903.46729860193,115825.93439175349,-14995.185623717654,23.5
134430.42667782647,-710829.2838151699,686890.1239618119,537821.2158661425,478552.54398740164,23.5
20667.803735836667,-503872.3262889826,526380.1608081766,358511.6888715829,465442.2208171131,23.5
23990.61117935105,-2119845.8611498554,1537366.2186888612,1437408.9923304531,1189726.2740074515,23.5
60050.41069708482,-1493099.4569685291,1649723.3566546503,953271.0496610808,1437965.275373751,23.5
158723.4318245495,-1382300.8870787928,1266931.2812446826,837373.5983339781,1163745.4126583487,23.5
67955.58906116536,-761704.360072813,817864.8523023701,598687.8208080193,684956.5062003896,23.5
61794.916786103444,-583381.6085687033,576782.6953772694,403936.9653800522,507857.8678705406,23.5
44008.32993070191,-313109.5843553819,316571.6347426055,394217.6366782996,255635.60118531165,23.5
59815.02363356814,-211795.05291469995,271554.0346448039,242933.29929156724,146636.9866240791,23.5
38235.943932085895,-117403.79312009392,144925.47826266155,137501.25238327333,100856.12005795394,23.5
8564.590531421996,-69417.27641470623,56488.48443247098,95648.59714503368,52547.99979897879,23.5
18615.564022087354,-15549.427720093585,32198.84445664305,65498.86578005439,15478.873726661994,23.5
66419.0412056568,-475242.2125705826,165387.40088553602,112439.4209398768,256958.03341868962,23.75
25775.172347810614,-177903.53472375136,107887.10481101098,-9795.765543285586,168842.84812604805,23.75
23162.280822410394,-84204.8877641138,46577.9132245023,35393.785586121616,83247.24095035052,23.75
3372.7525741444488,-77097.67923906795,12376.857933390538,16724.851593909134,82739.96830414166,23.75
14112.34868354036,-33620.94892646972,5275.427965316392,-6507.0168868676,47684.90294414135,23.75
145720.63073448197,-1318377.1146976154,162236.15165178257,238770.00265822926,501314.44006884575,23.75
60384.0124927012,-462122.2057060599,219804.42872703169,81167.3409540102,300519.20203050185,23.75
34746.87336970646,-151460.76232724232,110231.82706240588,-71541.37115150521,245354.08437525376,23.75
